is_practice,payoff_matrix,cost_matrix,weights,trial_num,selected_option,uncovered_values,nudge_type,participant_id,gross_earnings,net_earnings,completion_tokens,prompt_tokens,total_tokens,reasoning_tokens,sum_reasoning_tokens,mean_reasoning_tokens,nudge,cot,source,fs,Unnamed: 0,type,click_values,weights_deviation,click_cost,num_values_revealed,num_baskets,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,problem_id,trial_type,trial_index,time_elapsed,n_prizes,n_baskets,idiosyncracy,n_uncovered,optimal_option
False,"[[6, 4, 3, 4, 4], [3, 7, 6, 5, 4], [4, 7, 6, 2, 6], [5, 7, 6, 6, 3], [7, 10, 7, 6, 4]]","[[2, 0, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 0], [2, 0, 2, 2, 0]]","[5, 2, 7, 11, 5]",24,1,"[16, 6, 11]",random,35,0.0699999992999999,0.0679999993199999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,12.0,3,1
False,"[[5, 4, 2, 5, 8], [5, 4, 5, 2, 3], [5, 4, 7, 4, 5], [6, 6, 5, 3, 7], [5, 3, 5, 7, 5]]","[[0, 2, 2, 2, 2], [2, 0, 2, 0, 2], [2, 2, 2, 0, 2], [0, 2, 2, 2, 2], [2, 2, 2, 0, 2]]","[11, 8, 3, 5, 3]",25,0,"[5, 10, 20, 3]",random,35,0.05166666615,0.0489999995099999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,14.0,4,4
False,"[[3, 3, 3, 2, 7], [3, 7, 6, 6, 6], [2, 5, 2, 4, 2], [5, 8, 5, 7, 8], [4, 6, 2, 7, 6]]","[[2, 2, 2, 2, 0], [2, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 0, 2, 0, 2], [2, 2, 0, 2, 2]]","[12, 6, 6, 5, 1]",26,4,"[9, 14, 19, 24, 1, 11]",greedy,35,0.0593333327399999,0.0553333327799999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,12.0,6,4
False,"[[6, 7, 5, 2, 7], [8, 1, 5, 6, 8], [5, 4, 6, 5, 4], [7, 2, 5, 5, 4], [4, 6, 3, 3, 4]]","[[2, 0, 2, 0, 2], [0, 0, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 2, 2, 2], [2, 2, 0, 2, 2]]","[4, 11, 1, 6, 8]",27,0,"[0, 10, 20]",greedy,35,0.06366666603,0.06166666605,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,14.0,3,0
False,"[[5, 7, 5, 7, 6], [5, 4, 1, 7, 4], [6, 7, 2, 5, 3], [4, 8, 5, 4, 6], [5, 5, 5, 4, 3]]","[[2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 2, 0, 2, 2], [2, 0, 2, 0, 2], [2, 0, 2, 0, 2]]","[1, 20, 5, 1, 3]",28,3,"[5, 10, 0, 15, 20, 8, 3, 13]",extreme,35,0.06266666604,0.0573333327599999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,28.0,8,3
False,"[[6, 9, 6, 4, 3], [4, 5, 5, 4, 5], [3, 6, 6, 5, 6], [4, 8, 8, 6, 5], [3, 8, 8, 5, 4]]","[[0, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 0, 2, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2]]","[4, 4, 15, 5, 2]",29,1,"[16, 1, 6, 21]",random,35,0.06733333266,0.06466666602,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,18.0,4,1
False,"[[5, 6, 3, 6, 3], [5, 5, 4, 3, 3], [2, 5, 4, 8, 6], [6, 7, 5, 6, 6], [5, 6, 6, 6, 8]]","[[2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [0, 2, 2, 0, 0], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2]]","[2, 9, 14, 1, 4]",30,3,"[8, 23, 3, 18]",greedy,35,0.0603333327299999,0.05766666609,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,22.0,4,3
False,"[[4, 9, 1, 3, 8], [3, 4, 5, 5, 1], [4, 7, 0, 4, 3], [6, 5, 5, 6, 4], [7, 6, 3, 8, 4]]","[[2, 2, 0, 0, 2], [2, 0, 2, 2, 0], [2, 2, 0, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2]]","[5, 4, 9, 10, 2]",31,1,"[1, 11, 21]",extreme,35,0.06199999938,0.0599999994,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,14.0,3,1
False,"[[4, 5, 3, 7, 2], [7, 3, 7, 6, 7], [6, 7, 4, 5, 6], [7, 7, 5, 3, 6], [5, 3, 3, 6, 7]]","[[2, 2, 0, 2, 2], [2, 2, 2, 2, 0], [2, 2, 2, 2, 2], [0, 0, 2, 2, 2], [2, 2, 2, 0, 0]]","[3, 2, 9, 12, 4]",32,0,"[10, 0, 20, 5, 14]",random,35,0.0613333327199999,0.05799999942,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,18.0,5,0
True,"[[3, 5, 5, 6, 5], [6, 7, 5, 3, 4], [7, 5, 6, 5, 6], [4, 10, 3, 6, 5], [8, 6, 7, 5, 3]]","[[0, 2, 0, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 0], [2, 2, 2, 2, 0]]","[6, 2, 12, 7, 3]",1,1,"[11, 1, 6, 21, 10]",random,128,0.06399999936,0.06066666606,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,14.0,5,1
True,"[[4, 6, 5, 4, 1], [8, 5, 6, 4, 6], [4, 4, 2, 6, 6], [4, 9, 6, 3, 4], [6, 4, 4, 3, 6]]","[[2, 0, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 2, 0, 2, 2], [2, 0, 0, 2, 2]]","[16, 4, 4, 4, 2]",2,1,"[6, 11, 16, 9, 19, 24]",random,128,0.05866666608,0.05466666612,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,20.0,6,1
False,"[[7, 6, 9, 6, 4], [4, 2, 7, 7, 3], [3, 8, 4, 4, 4], [5, 6, 3, 7, 4], [5, 6, 4, 7, 5]]","[[2, 2, 0, 2, 0], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [0, 0, 2, 2, 2], [2, 2, 2, 2, 2]]","[7, 13, 8, 1, 1]",3,2,"[21, 1, 7, 12, 17, 22]",extreme,128,0.06433333269,0.0603333327299999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,20.0,6,2
False,"[[7, 8, 5, 8, 7], [3, 6, 7, 9, 7], [4, 5, 2, 6, 6], [5, 5, 3, 3, 5], [5, 3, 7, 4, 6]]","[[0, 2, 0, 2, 2], [0, 2, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 2, 2], [2, 0, 2, 2, 2]]","[3, 5, 13, 2, 7]",4,3,"[12, 22, 10, 13, 23, 3, 8, 18]",random,128,0.0603333327299999,0.0549999994499999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,16.0,8,4
False,"[[7, 10, 7, 6, 5], [4, 4, 6, 6, 7], [9, 7, 5, 4, 2], [2, 5, 7, 4, 7], [5, 4, 4, 5, 5]]","[[2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 2, 2, 0], [0, 2, 2, 2, 0], [2, 0, 2, 2, 2]]","[4, 3, 6, 14, 3]",5,1,"[16, 6, 11, 0, 4]",extreme,128,0.05866666608,0.0553333327799999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,16.0,5,2
False,"[[6, 7, 5, 4, 4], [4, 7, 5, 2, 6], [9, 4, 7, 3, 5], [5, 6, 6, 6, 7], [7, 4, 5, 4, 2]]","[[2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 0], [0, 0, 2, 2, 0]]","[4, 3, 2, 10, 11]",6,0,"[15, 0, 5]",extreme,128,0.0603333327299999,0.0583333327499999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,18.0,3,0
False,"[[7, 8, 4, 4, 9], [3, 6, 5, 6, 7], [5, 8, 3, 4, 8], [6, 4, 6, 5, 5], [2, 7, 5, 5, 2]]","[[2, 0, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 0, 0]]","[3, 8, 12, 6, 1]",7,4,"[9, 19]",extreme,128,0.07033333263,0.0689999993099999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,16.0,2,4
False,"[[3, 5, 4, 4, 8], [6, 6, 4, 7, 6], [3, 5, 3, 9, 7], [5, 1, 5, 4, 6], [4, 5, 5, 4, 2]]","[[0, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [0, 0, 2, 0, 2], [2, 2, 2, 2, 2]]","[1, 10, 2, 3, 14]",8,3,"[23, 24, 8]",greedy,128,0.0533333327999999,0.05133333282,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,24.0,3,3
False,"[[4, 4, 2, 2, 4], [7, 2, 6, 2, 5], [5, 3, 6, 5, 4], [5, 3, 6, 4, 6], [7, 5, 6, 4, 6]]","[[2, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [0, 0, 2, 2, 2], [0, 2, 2, 2, 0]]","[15, 3, 9, 2, 1]",9,4,"[3, 8, 9, 14, 18, 19]",random,128,0.0429999995699999,0.0389999996099999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,24.0,6,0
False,"[[7, 3, 4, 2, 7], [4, 6, 8, 6, 5], [3, 5, 6, 7, 4], [6, 5, 4, 5, 6], [6, 6, 6, 5, 4]]","[[0, 2, 2, 0, 2], [2, 2, 0, 2, 2], [2, 2, 0, 2, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2]]","[8, 5, 5, 8, 4]",10,2,"[2, 17, 5, 10]",greedy,128,0.05266666614,0.0499999994999999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,8.0,4,4
False,"[[7, 4, 5, 5, 7], [5, 6, 5, 0, 7], [8, 6, 2, 5, 6], [5, 6, 4, 4, 6], [4, 3, 4, 5, 0]]","[[0, 2, 2, 2, 2], [0, 2, 2, 0, 2], [0, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2]]","[6, 4, 11, 5, 4]",11,0,"[15, 20]",greedy,128,0.06366666603,0.0623333327099999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,10.0,2,0
False,"[[3, 3, 4, 3, 8], [5, 7, 6, 6, 5], [3, 3, 6, 6, 7], [2, 3, 6, 5, 8], [5, 4, 5, 4, 7]]","[[2, 2, 0, 0, 0], [2, 2, 2, 2, 2], [0, 2, 2, 2, 0], [2, 2, 2, 2, 0], [2, 2, 2, 2, 2]]","[1, 15, 6, 4, 4]",12,4,"[9, 24]",greedy,128,0.06166666605,0.0603333327299999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,18.0,2,4
False,"[[3, 3, 5, 3, 8], [6, 6, 8, 8, 8], [9, 3, 3, 7, 4], [4, 5, 7, 6, 4], [10, 9, 4, 6, 5]]","[[0, 2, 2, 2, 0], [2, 0, 2, 2, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 0], [0, 2, 2, 2, 2]]","[15, 3, 5, 1, 6]",13,4,"[5, 15, 9, 14, 24]",greedy,128,0.0659999993399999,0.06266666604,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,18.0,5,4
False,"[[4, 4, 6, 9, 2], [5, 4, 7, 6, 7], [7, 3, 2, 6, 4], [6, 7, 5, 5, 4], [3, 2, 6, 4, 3]]","[[2, 2, 2, 0, 2], [2, 2, 2, 0, 2], [0, 2, 2, 2, 0], [0, 2, 2, 2, 2], [2, 2, 2, 2, 0]]","[2, 18, 3, 5, 2]",14,3,"[13, 18, 23]",greedy,128,0.05899999941,0.0569999994299999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,24.0,3,2
False,"[[3, 4, 5, 3, 7], [1, 4, 7, 5, 2], [6, 5, 5, 5, 4], [4, 5, 4, 2, 10], [4, 4, 5, 5, 3]]","[[2, 2, 2, 2, 2], [2, 0, 2, 0, 2], [2, 0, 2, 0, 2], [2, 2, 2, 2, 2], [0, 0, 2, 2, 2]]","[9, 4, 9, 1, 7]",15,2,"[1, 16, 3, 0, 2, 7, 12, 17, 22]",random,128,0.05233333281,0.04633333287,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,14.0,9,2
False,"[[6, 4, 5, 7, 8], [6, 6, 6, 5, 5], [3, 6, 5, 6, 1], [8, 8, 4, 4, 6], [4, 6, 3, 4, 4]]","[[2, 2, 2, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 0, 0, 2, 2], [2, 2, 0, 2, 2]]","[1, 8, 17, 2, 2]",16,1,"[11, 6, 1, 21]",extreme,128,0.06066666606,0.05799999942,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,26.0,4,1
False,"[[6, 6, 5, 7, 3], [3, 5, 6, 5, 7], [6, 6, 7, 2, 7], [9, 3, 2, 6, 5], [5, 4, 4, 5, 4]]","[[2, 2, 2, 0, 2], [0, 0, 0, 2, 2], [2, 2, 2, 2, 2], [0, 2, 2, 0, 2], [2, 2, 2, 2, 2]]","[5, 5, 3, 13, 4]",17,0,"[0, 10, 20, 8]",random,128,0.066666666,0.06399999936,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,14.0,4,0
False,"[[1, 7, 4, 5, 6], [6, 7, 8, 3, 6], [6, 3, 3, 2, 1], [7, 3, 4, 7, 4], [6, 4, 2, 6, 4]]","[[0, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 0, 2, 0], [2, 2, 2, 2, 2], [0, 2, 0, 2, 2]]","[4, 11, 1, 6, 8]",18,0,"[6, 1, 11, 16, 21, 5, 10, 15]",extreme,128,0.0553333327799999,0.0499999994999999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,14.0,8,0
False,"[[7, 4, 3, 7, 3], [5, 5, 6, 7, 4], [5, 5, 4, 4, 3], [2, 8, 3, 5, 5], [6, 7, 5, 2, 4]]","[[2, 2, 0, 0, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 0], [2, 2, 2, 0, 2], [2, 2, 0, 2, 2]]","[1, 5, 18, 5, 1]",19,1,"[6, 16, 1, 21]",random,128,0.0553333327799999,0.05266666614,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,24.0,4,1
False,"[[5, 3, 6, 4, 4], [3, 6, 8, 4, 4], [7, 4, 6, 6, 6], [7, 9, 4, 3, 5], [4, 4, 4, 4, 7]]","[[2, 2, 0, 2, 2], [0, 2, 0, 2, 2], [2, 2, 0, 0, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2]]","[2, 17, 4, 1, 6]",20,2,"[22, 17]",greedy,128,0.066666666,0.06533333268,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,22.0,2,2
False,"[[7, 7, 5, 5, 7], [4, 3, 7, 3, 4], [2, 3, 3, 4, 3], [4, 3, 4, 3, 5], [6, 9, 6, 5, 6]]","[[2, 2, 0, 2, 2], [0, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2]]","[1, 8, 2, 11, 8]",21,2,"[21, 17, 7, 15, 20, 12, 19]",random,128,0.0529999994699999,0.04833333285,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,18.0,7,2
False,"[[5, 1, 5, 6, 4], [4, 5, 3, 8, 4], [7, 2, 6, 4, 5], [4, 4, 3, 4, 7], [5, 4, 6, 3, 6]]","[[2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 0], [2, 0, 2, 2, 0], [2, 2, 2, 0, 2]]","[10, 8, 5, 1, 6]",22,2,"[11, 21, 4, 9, 24, 2, 7, 12, 17, 22, 0, 5]",random,128,0.04766666619,0.03966666627,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,12.0,12,3
False,"[[4, 3, 5, 6, 3], [4, 6, 4, 3, 7], [4, 4, 4, 7, 7], [6, 2, 6, 4, 7], [4, 5, 10, 4, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [0, 0, 2, 0, 2], [0, 2, 0, 2, 2]]","[5, 8, 3, 6, 8]",23,2,"[2, 7, 12, 17]",extreme,128,0.06166666605,0.05899999941,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,8.0,4,2
False,"[[7, 2, 3, 4, 5], [8, 7, 4, 4, 4], [6, 5, 5, 5, 5], [6, 2, 4, 5, 5], [4, 7, 4, 5, 1]]","[[0, 2, 2, 0, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 2, 2], [2, 0, 2, 2, 2]]","[4, 3, 16, 5, 2]",24,0,"[10, 20]",greedy,128,0.06199999938,0.06066666606,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,20.0,2,0
False,"[[2, 5, 4, 5, 6], [4, 9, 4, 8, 10], [4, 8, 3, 6, 4], [6, 8, 4, 4, 4], [6, 3, 4, 4, 2]]","[[2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 0, 2, 2], [2, 0, 2, 2, 0]]","[5, 18, 2, 2, 3]",25,1,"[1, 4]",greedy,128,0.0759999992399999,0.07466666592,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,24.0,2,4
False,"[[5, 7, 3, 6, 3], [5, 7, 2, 5, 1], [6, 5, 6, 4, 5], [5, 3, 5, 5, 5], [4, 2, 4, 7, 5]]","[[2, 2, 0, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 0], [0, 0, 2, 2, 2]]","[1, 18, 7, 2, 2]",26,3,"[13, 3, 18, 23, 9, 7]",random,128,0.04933333284,0.04533333288,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,26.0,6,1
False,"[[4, 8, 5, 8, 5], [5, 5, 7, 3, 5], [7, 9, 5, 6, 5], [5, 6, 7, 1, 1], [9, 5, 6, 5, 3]]","[[2, 2, 2, 0, 2], [0, 0, 2, 2, 2], [0, 2, 0, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2]]","[8, 13, 3, 4, 2]",27,1,"[8, 13, 18, 23, 0, 15, 20, 1, 11, 21]",random,128,0.0633333327,0.0566666661,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,18.0,10,1
False,"[[5, 6, 4, 4, 3], [4, 6, 3, 6, 5], [6, 7, 6, 5, 4], [5, 6, 4, 6, 8], [4, 3, 5, 3, 7]]","[[2, 2, 2, 2, 0], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 0, 0], [2, 2, 2, 2, 2]]","[6, 6, 11, 6, 1]",28,1,"[1, 21, 14, 9, 24]",extreme,128,0.06266666604,0.0593333327399999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,10.0,5,1
False,"[[5, 6, 2, 4, 3], [5, 6, 5, 6, 3], [7, 3, 4, 4, 3], [7, 3, 5, 6, 5], [4, 6, 4, 5, 5]]","[[2, 2, 0, 2, 2], [2, 2, 2, 2, 0], [2, 2, 2, 2, 0], [2, 0, 2, 0, 0], [2, 2, 2, 2, 2]]","[8, 6, 1, 9, 6]",29,3,"[3, 8, 13, 23, 4]",extreme,128,0.0519999994799999,0.04866666618,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,10.0,5,0
False,"[[3, 6, 6, 5, 6], [5, 5, 4, 3, 6], [4, 3, 6, 6, 6], [4, 5, 7, 4, 5], [8, 8, 4, 6, 6]]","[[0, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 0, 2, 2, 2], [2, 2, 0, 2, 2], [0, 0, 2, 2, 2]]","[6, 13, 2, 7, 2]",30,1,"[7, 2, 12, 22, 1, 6, 16, 5]",extreme,128,0.05266666614,0.04733333286,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,16.0,8,4
False,"[[0, 3, 5, 3, 3], [5, 7, 5, 5, 6], [4, 3, 3, 8, 6], [4, 8, 6, 4, 6], [0, 2, 6, 8, 3]]","[[2, 2, 0, 2, 0], [2, 0, 2, 2, 2], [2, 2, 2, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 0, 2]]","[1, 16, 4, 2, 7]",31,3,"[1, 11, 16, 21, 8, 3, 18, 7, 9]",greedy,128,0.05966666607,0.05366666613,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,22.0,9,3
False,"[[4, 3, 6, 5, 8], [5, 4, 4, 3, 5], [7, 4, 4, 7, 7], [6, 0, 4, 6, 6], [6, 5, 2, 5, 5]]","[[0, 2, 2, 2, 2], [0, 2, 2, 0, 0], [2, 2, 2, 2, 2], [2, 0, 2, 0, 2], [2, 2, 2, 2, 2]]","[6, 6, 2, 4, 12]",32,0,"[20, 10, 15]",random,128,0.05466666612,0.05266666614,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,12.0,3,4
True,"[[6, 4, 9, 7, 6], [7, 6, 1, 6, 6], [3, 6, 5, 3, 4], [5, 6, 9, 4, 6], [5, 5, 7, 7, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 0, 0], [2, 2, 2, 0, 0], [0, 2, 2, 2, 2]]","[1, 17, 7, 2, 3]",1,1,"[6, 5, 7, 8, 1, 16, 21, 0, 10, 15, 9, 4]",random,119,0.0583333327499999,0.05033333283,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,24.0,12,1
True,"[[2, 5, 5, 7, 3], [6, 6, 5, 4, 7], [7, 4, 5, 6, 5], [8, 6, 4, 6, 6], [6, 2, 6, 4, 5]]","[[0, 0, 2, 2, 2], [0, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 2, 0, 0, 2], [2, 2, 2, 2, 2]]","[3, 12, 11, 1, 3]",2,0,"[6, 11, 10, 7, 15, 20, 8, 12]",random,119,0.0603333327299999,0.0549999994499999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,22.0,8,0
False,"[[7, 5, 2, 3, 8], [0, 3, 9, 6, 3], [3, 5, 8, 3, 8], [4, 5, 4, 5, 6], [5, 3, 7, 4, 3]]","[[2, 2, 2, 2, 2], [0, 0, 2, 0, 2], [2, 2, 2, 0, 0], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2]]","[8, 10, 2, 8, 2]",3,4,"[3, 18, 23, 4, 9, 19, 24]",random,119,0.05466666612,0.0499999994999999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,16.0,7,2
False,"[[6, 4, 8, 5, 5], [6, 4, 7, 6, 8], [2, 4, 8, 10, 3], [4, 8, 4, 5, 4], [7, 4, 10, 4, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [0, 0, 2, 0, 2], [0, 2, 2, 2, 2], [2, 2, 0, 2, 2]]","[4, 1, 18, 6, 1]",4,3,"[3, 18, 23]",extreme,119,0.0799999991999999,0.0779999992199999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,24.0,3,3
False,"[[5, 7, 4, 4, 7], [5, 5, 5, 6, 2], [4, 6, 6, 2, 3], [5, 6, 4, 2, 5], [2, 7, 6, 8, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 0, 2, 0, 2], [2, 2, 2, 0, 2], [0, 2, 2, 0, 2]]","[4, 6, 3, 9, 8]",5,1,"[3, 8, 15, 16, 21, 1, 6]",extreme,119,0.06199999938,0.0573333327599999,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,10.0,7,1
False,"[[5, 7, 3, 8, 2], [7, 3, 5, 6, 5], [5, 4, 7, 4, 3], [5, 2, 6, 3, 4], [5, 6, 5, 3, 6]]","[[2, 0, 2, 2, 2], [2, 0, 0, 0, 2], [2, 2, 0, 2, 2], [2, 2, 0, 2, 2], [2, 2, 2, 2, 2]]","[3, 2, 4, 19, 2]",6,2,"[15, 16, 18, 19, 2, 0, 22, 10]",greedy,119,0.0569999994299999,0.05166666615,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,26.0,8,2
False,"[[6, 5, 7, 3, 6], [3, 6, 5, 6, 8], [7, 4, 9, 3, 2], [2, 5, 3, 9, 9], [4, 4, 5, 6, 5]]","[[2, 2, 2, 2, 2], [0, 2, 2, 2, 0], [0, 0, 2, 2, 2], [2, 2, 2, 0, 2], [2, 0, 2, 2, 2]]","[13, 6, 1, 4, 6]",7,4,"[4, 14, 19, 24]",random,119,0.06466666602,0.06199999938,[],[],[],[],0.0,0.0,optimal,False,gemini/gemini-2.5-flash,0,,,,,,,,,,,,,,,,,5,5,14.0,4,4
